store_name,store_id,mall_id,store_year_opened,store_year_closed,store_branch_level_1,store_branch_level_2,store_branch_level_3,store_sales_r12m,store_rent_r12m,store_area,mall_name,mall_country,total_mall_area,block_id,external_mall_id,rent_incentive_r12m,service_charges_r12m,marketing_costs_r12m,administration_fees_r12m,real_estate_taxes_r12m,large_scale_works_r12m,maintenance_works_r12m,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data,average_dwell_time,median_dwell_time
store_1345,5910,14,01/04/2002,,Fashion apparel,Women's Fashion,Women's Fashion,3515322.0,146003.0,51.0,mall_14,Spain,64985.0,4850.0,7.0,-38527.0,63649.0,610.0,5868.0,53661.0,10131.0,55342.0,12284.75,589298.12,438.74,21046.36,98278,4714385,224,368.473040634899,180.0
store_21,5911,14,07/05/2002,,Fashion apparel,Family Fashion,Family Fashion,3481295.0,659785.0,467.0,mall_14,Spain,64985.0,78.0,7.0,-31034.0,51500.0,11287.0,14820.0,7814.0,6841.0,101617.0,91791.63,708129.63,3278.27,25290.34,734333,5665037,224,1008.2996701743364,600.0
store_1336,5912,14,18/05/2002,,Fashion apparel,Women's Fashion,Women's Fashion,3717528.0,632923.0,184.0,mall_14,Spain,64985.0,4828.0,7.0,-31339.0,23725.0,5936.0,14000.0,3101.0,397.0,14425.0,23536.38,642372.25,840.58,22941.87,188291,5138978,224,591.0661622220172,240.0
store_1355,5913,14,24/07/2002,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,9038017.0,231165.0,459.0,mall_14,Spain,64985.0,4803.0,7.0,-28313.0,94198.0,1975.0,15025.0,26604.0,5733.0,11533.0,2453.75,291826.75,87.63,10422.38,19630,2334614,224,1715.1409810737737,720.0
store_1007,5914,14,21/11/2002,,Fashion apparel,Matern./Childr. Fash.,Children fashion,8478226.0,148366.0,424.0,mall_14,Spain,64985.0,4851.0,7.0,-87242.0,98384.0,8802.0,14901.0,63477.0,2293.0,89423.0,6349.13,589300.63,226.75,21046.45,50793,4714405,224,362.2264464137506,240.0
store_172,5915,14,08/11/2003,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,9547181.0,659425.0,158.0,mall_14,Spain,64985.0,51.0,7.0,-74002.0,20898.0,12534.0,3515.0,49526.0,2977.0,38167.0,8927.25,642556.12,318.83,22948.43,71418,5140449,224,748.3922265728219,480.0
store_90,5916,14,21/12/2004,,Food & Beverage Services,"Bars, Coffee and Tea breaks",Seated Cafes & Kiosks,4807877.0,810579.0,257.0,mall_14,Spain,64985.0,80.0,7.0,-78941.0,18136.0,5571.0,7583.0,9708.0,11876.0,69887.0,19049.62,532844.0,680.34,19030.14,152397,4262752,224,1212.7804835241982,540.0
store_1390,5917,14,22/11/2005,,Fashion apparel,Men's Fashion,Men's Fashion,9677252.0,469019.0,157.0,mall_14,Spain,64985.0,57.0,7.0,-97204.0,79415.0,6077.0,10029.0,78592.0,2667.0,92591.0,23341.12,535912.13,833.61,19139.72,186729,4287297,224,1034.7609394659582,300.0
store_1726,5918,14,10/04/2006,,Fashion apparel,Women's Fashion,Women's Fashion,7584301.0,744863.0,287.0,mall_14,Spain,64985.0,4811.0,7.0,-95773.0,96466.0,8879.0,14888.0,81368.0,6435.0,72789.0,5392.87,582044.5,192.6,20787.3,43143,4656356,224,408.47728823841663,180.0
store_105,5919,14,21/10/2006,12/05/2024,Fashion apparel,Women's Fashion,Women's Fashion,5405966.0,1205214.0,77.0,mall_14,Spain,64985.0,40.0,7.0,-116956.0,36646.0,12437.0,13459.0,25722.0,4360.0,91153.0,2837.0,116589.0,472.83,19431.5,2837,116589,6,1543.3092485549132,180.0
store_121,5922,14,27/03/2009,28/02/2022,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",4863506.0,509448.0,327.0,mall_14,Spain,64985.0,34.0,7.0,-119353.0,16939.0,7329.0,7007.0,40606.0,14227.0,110683.0,8848.25,595768.13,316.01,21277.43,70786,4766145,224,313.1458699472759,180.0
store_1433,6058,14,11/06/2022,,Bags & Footwear & Accessories,Accessories,"Ties, Scarfs, Hats, Belts, Gloves ...",3402204.0,870351.0,47.0,mall_14,Spain,64985.0,34.0,7.0,-50269.0,88267.0,9915.0,3087.0,5158.0,3481.0,3495.0,8848.25,595768.13,316.01,21277.43,70786,4766145,224,313.1458699472759,180.0
store_1542,5923,14,18/04/2009,,Jewellery,Jewellery & Watches,Watches,7063172.0,973310.0,55.0,mall_14,Spain,64985.0,8.0,7.0,-22454.0,48194.0,12601.0,15153.0,16485.0,9766.0,61614.0,7437.0,589457.62,265.61,21052.06,59496,4715661,224,331.32881781998464,180.0
store_1501,5924,14,15/06/2009,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,1367218.0,1352643.0,97.0,mall_14,Spain,64985.0,11.0,7.0,-122539.0,24840.0,4012.0,6639.0,27240.0,5057.0,24306.0,4208.37,303373.5,150.3,10834.77,33667,2426988,224,306.15042751557894,180.0
store_1383,5927,14,11/12/2009,,Home,Furniture & Interior Design,Decoration accessories / Design,6134771.0,1176414.0,303.0,mall_14,Spain,64985.0,4825.0,7.0,-80933.0,2154.0,14018.0,5267.0,71805.0,1089.0,52346.0,24256.13,642380.75,866.29,22942.17,194049,5139046,224,522.6882591093117,300.0
store_1309,5928,14,05/11/2009,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,3425317.0,1297646.0,238.0,mall_14,Spain,64985.0,4837.0,7.0,-119395.0,86918.0,6465.0,14021.0,46690.0,13982.0,20577.0,3520.88,581914.12,125.75,20782.65,28167,4655313,224,2171.7459624618077,540.0
store_63,5930,14,02/03/2010,,Fashion apparel,Family Fashion,Family Fashion,5453136.0,746503.0,505.0,mall_14,Spain,64985.0,79.0,7.0,-117459.0,34910.0,4593.0,3112.0,46196.0,4727.0,37747.0,86645.0,708051.75,3094.46,25287.56,693160,5664414,224,598.42193773199,360.0
store_1852,5931,14,02/07/2007,,Culture & Media & Technology,General Culture & Media & Technology,General Culture & Media & Technology,6553171.0,1239674.0,262.0,mall_14,Spain,64985.0,35.0,7.0,-28067.0,51382.0,6446.0,3532.0,33053.0,15640.0,3667.0,124687.63,872310.25,4453.13,31153.94,997501,6978482,224,1103.1543049069642,900.0
store_62,5933,14,15/12/2006,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,7019867.0,1169940.0,45.0,mall_14,Spain,64985.0,4818.0,7.0,-18765.0,11515.0,8304.0,8562.0,55321.0,10634.0,27196.0,18923.86,552785.0,774.66,22628.63,132467,3869495,171,397.2431077694236,300.0
store_1466,5934,14,03/12/2007,,Department Stores,Department Stores,Department Stores,9910675.0,249198.0,151.0,mall_14,Spain,64985.0,20.0,7.0,-98488.0,80463.0,9247.0,14390.0,22872.0,7652.0,67467.0,102752.0,1141993.25,3669.71,40785.47,822016,9135946,224,1811.6247779900136,1080.0
store_193,5936,14,25/09/2010,,Fashion apparel,Women's Fashion,Women's Fashion,3420860.0,610616.0,180.0,mall_14,Spain,64985.0,49.0,7.0,-109013.0,13287.0,10577.0,11486.0,44381.0,14667.0,95916.0,35542.75,642819.63,1269.38,22957.84,284342,5142557,224,486.2433676077941,240.0
store_1457,5937,14,15/10/2010,,Home,Furniture & Interior Design,Tableware and kitchen tools,9744771.0,1123986.0,482.0,mall_14,Spain,64985.0,50.0,7.0,-45839.0,3442.0,6795.0,4841.0,25379.0,9226.0,107732.0,22898.5,805476.13,817.8,28767.0,183188,6443809,224,653.9782324429019,360.0
store_1363,5938,14,15/10/2010,,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",6254347.0,297778.0,181.0,mall_14,Spain,64985.0,36.0,7.0,-28976.0,10170.0,9119.0,4179.0,64135.0,1241.0,73764.0,2631.12,582622.62,93.97,20807.95,21049,4660981,224,1763.2296380090495,1380.0
store_983,5939,14,15/10/2010,,Health & Beauty,Hair & Body,Hairdressers,9343838.0,786611.0,82.0,mall_14,Spain,64985.0,4918.0,7.0,-34287.0,19700.0,12001.0,12723.0,58216.0,443.0,74610.0,1227.88,582251.62,43.85,20794.7,9823,4658013,224,3630.937665548296,3180.0
store_2153,5940,14,15/10/2010,05/11/2024,Health & Beauty,Hair & Body,"Beauty salons, UVA and nail salons",4861504.0,520987.0,246.0,mall_14,Spain,64985.0,22.0,7.0,-19274.0,6226.0,8691.0,11004.0,73265.0,10638.0,81651.0,704.14,525784.14,26.93,20111.96,4929,3680489,183,2484.056939501779,2220.0
store_1334,5941,14,18/11/2010,,Fashion apparel,Men's Fashion,Men's Fashion,4846433.0,86478.0,350.0,mall_14,Spain,64985.0,56.0,7.0,-71392.0,25123.0,10084.0,10131.0,42458.0,1026.0,42198.0,8281.0,535865.5,295.75,19138.05,66248,4286924,224,519.4363527533918,180.0
store_1518,5942,14,27/04/2011,,Food & Beverage Services,Gourmet Food Products,Regional Gourmet,2876338.0,811637.0,351.0,mall_14,Spain,64985.0,4853.0,7.0,-100843.0,34296.0,5829.0,3170.0,6786.0,5264.0,23059.0,3322.13,817195.75,118.65,29185.56,26577,6537566,224,515.9794941900205,300.0
store_1454,5946,14,05/03/2009,,Food & Beverage Services,Fast Meal,Sandwiches,2889755.0,1182479.0,450.0,mall_14,Spain,64985.0,4815.0,7.0,-73873.0,25648.0,13954.0,9935.0,8407.0,4987.0,65198.0,17388.13,707983.37,621.0,25285.12,139105,5663867,224,1159.3114976281906,720.0
store_1745,5947,14,21/05/2011,,Fashion apparel,Lingerie & Underwear,Women underwear,1260424.0,993481.0,294.0,mall_14,Spain,64985.0,61.0,7.0,-14117.0,63751.0,7574.0,11385.0,51551.0,13288.0,118115.0,2889.13,707325.25,103.18,25261.62,23113,5658602,224,2894.8488572130746,840.0
store_54,5948,14,04/07/2011,15/07/2024,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,3247162.0,393432.0,138.0,mall_14,Spain,64985.0,4881.0,7.0,-121893.0,24065.0,8320.0,7930.0,7845.0,12987.0,104383.0,5934.67,416408.0,254.34,17846.06,17804,1249224,70,545.8660592255126,180.0
store_54,5948,14,04/07/2011,15/07/2024,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,3247162.0,393432.0,138.0,mall_14,Spain,64985.0,64.0,7.0,-121893.0,24065.0,8320.0,7930.0,7845.0,12987.0,104383.0,5221.0,830695.88,186.46,29667.71,41768,6645567,224,316.68871543855005,180.0
store_49,6074,14,01/10/2023,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,3068678.0,773292.0,367.0,mall_14,Spain,64985.0,64.0,7.0,-112665.0,34257.0,1110.0,1937.0,58099.0,12823.0,100903.0,5221.0,830695.88,186.46,29667.71,41768,6645567,224,316.68871543855005,180.0
store_1338,5950,14,28/10/2011,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,1637678.0,754627.0,477.0,mall_14,Spain,64985.0,31.0,7.0,-44217.0,74297.0,2763.0,1780.0,13369.0,15815.0,110698.0,15636.25,581832.5,558.44,20779.73,125090,4654660,224,457.4821698724876,300.0
store_199,5952,14,03/12/2011,,Fashion apparel,Family Fashion,Family Fashion,1210783.0,218247.0,453.0,mall_14,Spain,64985.0,66.0,7.0,-70751.0,94463.0,12861.0,7893.0,10672.0,6803.0,32825.0,29375.87,830869.38,1049.14,29673.91,235007,6646955,224,742.661904489235,360.0
store_32,5953,14,01/12/2012,,Food & Beverage Services,Fast Meal,American & Burgers,2694592.0,1269583.0,447.0,mall_14,Spain,64985.0,39.0,7.0,-61181.0,16859.0,8899.0,11361.0,41216.0,8357.0,28216.0,33134.5,582680.5,1183.38,20810.02,265076,4661444,224,1969.031971580817,1860.0
store_1734,5954,14,08/03/2013,22/07/2023,Bags & Footwear & Accessories,Footwear,Family footwear,7652133.0,1069374.0,372.0,mall_14,Spain,64985.0,47.0,7.0,-32965.0,32713.0,4602.0,13896.0,25465.0,1020.0,79341.0,14618.75,804640.87,522.1,28737.17,116950,6437127,224,274.2112117531717,120.0
store_2173,6075,14,06/12/2023,,Fashion apparel,Women's Fashion,Women's Fashion,2105024.0,984076.0,47.0,mall_14,Spain,64985.0,47.0,7.0,-12555.0,44305.0,8158.0,3802.0,10446.0,13265.0,67837.0,14618.75,804640.87,522.1,28737.17,116950,6437127,224,274.2112117531717,120.0
store_133,5955,14,22/11/2013,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,5590124.0,962103.0,377.0,mall_14,Spain,64985.0,41.0,7.0,-120759.0,62692.0,13223.0,4115.0,58006.0,10761.0,34296.0,5726.0,595916.37,204.5,21282.73,45808,4767331,224,436.0752221257265,300.0
store_39,5956,14,15/11/2013,,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,6412135.0,277738.0,137.0,mall_14,Spain,64985.0,16.0,7.0,-11841.0,20640.0,5053.0,8266.0,57720.0,9619.0,47690.0,5915.87,595852.13,211.28,21280.43,47327,4766817,224,378.8405890711794,240.0
store_334,5957,14,23/11/2013,,Culture & Media & Technology,Electronics and household appliances,Monobrand electronics,6438379.0,164829.0,290.0,mall_14,Spain,64985.0,9.0,7.0,-64067.0,94432.0,1282.0,15169.0,47922.0,1949.0,104799.0,28165.88,738142.75,1005.92,26362.24,225327,5905142,224,2910.4168377823407,1200.0
store_2056,5958,14,01/10/2013,,Food & Beverage Services,Service to table restaurants,Mediterranean and Oriental - Service to table restaurants,940774.0,309451.0,344.0,mall_14,Spain,64985.0,4894.0,7.0,-49061.0,88275.0,12140.0,12833.0,5231.0,12216.0,16792.0,5526.75,173277.0,197.38,6188.46,44214,1386216,224,1183.4623255813954,660.0
store_1817,5960,14,01/07/2013,,Food & Beverage Services,Service to table restaurants,Asian - Service to table restaurants,4374768.0,1130803.0,288.0,mall_14,Spain,64985.0,4795.0,7.0,-29856.0,36701.0,3754.0,12073.0,30184.0,3350.0,120831.0,11039.88,265298.38,394.28,9474.94,88319,2122387,224,952.4523324139584,240.0
store_1848,5961,14,03/09/2014,20/11/2023,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,903284.0,919583.0,55.0,mall_14,Spain,64985.0,14.0,7.0,-45787.0,50826.0,681.0,13552.0,38575.0,4935.0,104958.0,2238.25,830722.0,79.94,29668.64,17906,6645776,224,1351.0140708393983,360.0
store_2174,6077,14,09/12/2023,,Bags & Footwear & Accessories,Leath. Bags/Luggage,Leather bags and accessories,5526334.0,592510.0,73.0,mall_14,Spain,64985.0,14.0,7.0,-122089.0,57884.0,11227.0,13429.0,5214.0,8597.0,68659.0,2238.25,830722.0,79.94,29668.64,17906,6645776,224,1351.0140708393983,360.0
store_1455,5963,14,01/10/2014,,Health & Beauty,Optician,Optician & Sunglasses,8626674.0,441249.0,492.0,mall_14,Spain,64985.0,65.0,7.0,-19046.0,71248.0,7799.0,5396.0,2462.0,15801.0,100514.0,7598.88,292779.13,271.39,10456.4,60791,2342233,224,683.018513821963,360.0
store_554,5964,14,01/10/2014,,Fashion apparel,Lingerie & Underwear,Women underwear,3490087.0,502345.0,454.0,mall_14,Spain,64985.0,26.0,7.0,-21349.0,80975.0,9732.0,11012.0,68672.0,13234.0,93139.0,19349.0,801827.87,691.04,28636.71,154792,6414623,224,472.216347170682,300.0
store_364,5965,14,02/11/2015,,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,9863962.0,107269.0,442.0,mall_14,Spain,64985.0,4863.0,7.0,-48538.0,85973.0,2628.0,6810.0,65652.0,8158.0,91215.0,3578.13,830627.25,127.79,29665.26,28625,6645018,224,801.2292118582791,300.0
store_1823,5967,14,28/11/2015,,Bags & Footwear & Accessories,Footwear,Men footwear,229246.0,443567.0,275.0,mall_14,Spain,64985.0,4882.0,7.0,-118968.0,79940.0,9404.0,6418.0,20323.0,4570.0,28429.0,2612.5,535105.88,93.3,19110.92,20900,4280847,224,536.127744510978,180.0
store_899,5968,14,15/12/2015,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,4134036.0,1038013.0,56.0,mall_14,Spain,64985.0,4858.0,7.0,-120419.0,590.0,2023.0,11661.0,44308.0,14839.0,85934.0,7329.25,829135.25,261.76,29611.97,58634,6633082,224,262.27017695295643,120.0
store_139,5970,14,27/02/2016,,Fashion apparel,Lingerie & Underwear,Women underwear,3791693.0,1119874.0,272.0,mall_14,Spain,64985.0,29.0,7.0,-36762.0,92380.0,10494.0,7093.0,53005.0,9025.0,48271.0,10009.13,595773.13,357.47,21277.61,80073,4766185,224,373.6942792776157,240.0
store_49,5971,14,02/07/2016,01/10/2023,Jewellery,Jewellery & Watches,Modern Jewellery & Watches,3869103.0,502275.0,130.0,mall_14,Spain,64985.0,67.0,7.0,-48606.0,59613.0,13929.0,1744.0,12498.0,14250.0,1747.0,6732.0,638496.5,240.43,22803.45,53856,5107972,224,511.71763360960273,360.0
store_1701,6073,14,21/11/2023,,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",5787385.0,884390.0,172.0,mall_14,Spain,64985.0,67.0,7.0,-20730.0,64031.0,3385.0,6814.0,73840.0,1516.0,52467.0,6732.0,638496.5,240.43,22803.45,53856,5107972,224,511.71763360960273,360.0
store_1589,5973,14,27/08/2016,,Fashion apparel,Women's Fashion,Women's Fashion,5487980.0,1273849.0,312.0,mall_14,Spain,64985.0,4867.0,7.0,-78609.0,62553.0,10343.0,13642.0,23302.0,2886.0,118670.0,4513.38,447746.75,161.19,15990.96,36107,3581974,224,319.0671873613207,180.0
store_145,5974,14,09/09/2016,08/11/2023,Health & Beauty,"Perfumery, beautycare",Monobrand mainstream,4639268.0,240848.0,499.0,mall_14,Spain,64985.0,12.0,7.0,-45027.0,92159.0,12996.0,2709.0,64074.0,11712.0,62568.0,10784.88,595644.38,385.17,21273.01,86279,4765155,224,302.8359539479923,180.0
store_1444,6080,14,14/03/2024,,Bags & Footwear & Accessories,Accessories,"Mixed: small accessories, bags and fancy jewellery",4832099.0,848000.0,108.0,mall_14,Spain,64985.0,12.0,7.0,-85370.0,21910.0,9141.0,9272.0,40173.0,10236.0,31121.0,10784.88,595644.38,385.17,21273.01,86279,4765155,224,302.8359539479923,180.0
store_1373,5977,14,08/03/2017,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,7231172.0,42598.0,460.0,mall_14,Spain,64985.0,4.0,7.0,-45298.0,40792.0,11189.0,10571.0,61388.0,10683.0,113762.0,9323.25,582750.38,332.97,20812.51,74586,4662003,224,353.2957292506043,240.0
store_106,5978,14,29/04/2017,,Food & Beverage Services,Gourmet Food Products,"Herbal, spices and tea products",3843060.0,193499.0,311.0,mall_14,Spain,64985.0,4875.0,7.0,-65998.0,70409.0,6517.0,15235.0,72937.0,15216.0,39936.0,4710.13,447804.88,168.22,15993.03,37681,3582439,224,421.5233000140786,240.0
store_2041,5979,14,01/09/2015,,Fashion apparel,Family Fashion,Family Fashion,2300538.0,500922.0,265.0,mall_14,Spain,64985.0,4877.0,7.0,-92730.0,30918.0,2742.0,7690.0,36761.0,9207.0,89521.0,6816.5,447616.75,243.45,15986.31,54532,3580934,224,342.92527821939586,180.0
store_2154,5980,14,28/08/2017,,Health & Beauty,Pharmacy,Pharmacy,2038811.0,1092950.0,186.0,mall_14,Spain,64985.0,73.0,7.0,-120185.0,75369.0,3348.0,11297.0,5010.0,8267.0,60005.0,48742.88,255094.13,1740.82,9110.5,389943,2040753,224,1340.9383840720243,660.0
store_1704,5981,14,28/09/2017,,Culture & Media & Technology,Electronics and household appliances,Multibrand electronics,5006750.0,1140205.0,53.0,mall_14,Spain,64985.0,7.0,7.0,-90006.0,70082.0,3829.0,12454.0,9790.0,15205.0,27640.0,38869.62,582684.75,1388.2,20810.17,310957,4661478,224,779.5556736700619,540.0
store_822,5982,14,01/09/2017,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,1321651.0,640148.0,371.0,mall_14,Spain,64985.0,59.0,7.0,-67797.0,62334.0,12296.0,2692.0,51584.0,3799.0,114591.0,12363.13,669815.25,441.54,23921.97,98905,5358522,224,848.1565094148613,480.0
store_673,5983,14,06/12/2017,10/07/2024,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,633974.0,222661.0,404.0,mall_14,Spain,64985.0,43.0,7.0,-58584.0,52856.0,12793.0,5688.0,48842.0,7418.0,89759.0,12065.33,434693.67,556.86,20062.78,36196,1304081,65,401.793493191005,120.0
store_355,5984,14,07/12/2017,09/11/2023,Fashion apparel,Family Fashion,Family Fashion,9466773.0,920090.0,235.0,mall_14,Spain,64985.0,27.0,7.0,-76565.0,91327.0,14023.0,7313.0,84473.0,14124.0,103606.0,17930.88,589549.13,640.39,21055.33,143447,4716393,224,501.54827574142536,300.0
store_355,6069,14,10/11/2023,,Fashion apparel,Family Fashion,Family Fashion,8949773.0,1281518.0,420.0,mall_14,Spain,64985.0,27.0,7.0,-50880.0,98760.0,8375.0,9540.0,82079.0,2069.0,27232.0,17930.88,589549.13,640.39,21055.33,143447,4716393,224,501.54827574142536,300.0
store_2155,5985,14,24/12/2017,,Culture & Media & Technology,Electronics and household appliances,Multibrand electronics,2709115.0,412178.0,389.0,mall_14,Spain,64985.0,72.0,7.0,-73223.0,10762.0,9673.0,5448.0,66938.0,14176.0,8704.0,3146.0,817182.88,112.36,29185.1,25168,6537463,224,1185.5685483870968,660.0
store_1131,5986,14,15/12/2017,,Sport,Sport Clothes & Equipment,Sport clothes & Outdoor,1287579.0,580618.0,59.0,mall_14,Spain,64985.0,53.0,7.0,-98330.0,90291.0,12544.0,5519.0,55387.0,3545.0,54387.0,40507.5,448105.38,1446.7,16003.76,324060,3584843,224,406.07830883937424,180.0
store_109,5989,14,28/03/2018,,Bags & Footwear & Accessories,Footwear,Family footwear,4545373.0,94192.0,466.0,mall_14,Spain,64985.0,3.0,7.0,-36341.0,72929.0,10054.0,4710.0,15139.0,16436.0,79532.0,13302.63,447981.75,475.09,15999.35,106421,3583854,224,357.1029312499102,180.0
store_1496,5990,14,11/07/2018,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,5910423.0,114635.0,350.0,mall_14,Spain,64985.0,4857.0,7.0,-78628.0,33921.0,5591.0,5943.0,66018.0,5550.0,26130.0,10973.88,829131.38,391.92,29611.83,87791,6633051,224,406.44132048649504,300.0
store_2156,5991,14,01/09/2018,,Fashion apparel,Matern./Childr. Fash.,Children fashion,7748653.0,952495.0,222.0,mall_14,Spain,64985.0,69.0,7.0,-5088.0,16666.0,10965.0,14986.0,2565.0,1589.0,99639.0,22289.75,302434.62,796.06,10801.24,178318,2419477,224,614.4793943883358,420.0
store_279,5992,14,05/10/2018,,Fashion apparel,Family Fashion,Family Fashion,9871302.0,464621.0,471.0,mall_14,Spain,64985.0,18.0,7.0,-55947.0,16207.0,7138.0,5810.0,78104.0,11330.0,87353.0,5223.25,804661.5,186.54,28737.91,41786,6437292,224,310.3543990086741,180.0
store_1367,5995,14,05/11/2018,,Culture & Media & Technology,Mobile Phones & Communication,Mobile Phones & Communication & Internet,8062866.0,1006604.0,437.0,mall_14,Spain,64985.0,4834.0,7.0,-25646.0,3938.0,11729.0,4594.0,50744.0,14509.0,11973.0,5069.5,302169.75,181.05,10791.78,40556,2417358,224,954.4238663484488,540.0
store_31,5996,14,28/11/2018,,Health & Beauty,"Perfumery, beautycare",Multibrand mainstream,1426863.0,215499.0,273.0,mall_14,Spain,64985.0,4862.0,7.0,-90727.0,18043.0,12269.0,10329.0,11836.0,12720.0,39134.0,11839.38,447790.5,422.83,15992.52,94715,3582324,224,557.2726828075324,300.0
store_30,5997,14,10/11/2018,,Fashion apparel,Family Fashion,Jeans,4014280.0,361848.0,63.0,mall_14,Spain,64985.0,4840.0,7.0,-2582.0,28455.0,10160.0,3714.0,85745.0,6777.0,97712.0,12039.75,802254.75,429.99,28651.96,96318,6418038,224,474.1435678749112,180.0
store_1544,5998,14,06/03/2019,,Entertainment,Entertainment,Cinemas,4044094.0,284061.0,72.0,mall_14,Spain,64985.0,4909.0,7.0,-12216.0,75740.0,13201.0,14577.0,84512.0,5655.0,3787.0,101543.13,516193.75,3626.54,18435.49,812345,4129550,224,3674.4342298931856,2700.0
store_1400,5999,14,20/03/2019,,Food & Beverage Services,Fast Meal,American & Burgers,4195031.0,806998.0,413.0,mall_14,Spain,64985.0,4905.0,7.0,-105272.0,55376.0,5280.0,11307.0,1780.0,6944.0,118620.0,8483.5,605820.38,302.98,21636.44,67868,4846563,224,3538.882922667737,1920.0
store_1563,6000,14,20/03/2019,,Food & Beverage Services,Fast Meal,Asian - Fast Meal,3797078.0,635285.0,428.0,mall_14,Spain,64985.0,4904.0,7.0,-94911.0,93427.0,743.0,11126.0,50108.0,4812.0,27693.0,9141.38,606025.0,326.48,21643.75,73131,4848200,224,4869.736684944894,2520.0
